0.824, VoltageCell52, 3.3685
0.824, VoltageCell53, 3.3677
0.824, VoltageCell54, 3.3671
0.827, AdjustedVoltageCellMuxSelect, 17
0.827, AdjustedVoltageCell52, 3.3684000000000003
0.827, AdjustedVoltageCell53, 3.3676000000000004
0.827, AdjustedVoltageCell54, 3.3671
0.829, TempChannelMuxSelect, 17
0.829, TempChannel52, 0.0
0.829, TempChannel53, 0.0
0.829, TempChannel54, 0.0
0.839, VCU_wheelSpeed_RL, 0.0
0.839, VCU_wheelSpeed_RR, 0.0
0.841, RLSpeedKPH, 0.0
0.841, RRSpeedKPH, 0.0
0.841, FLSpeedKPH, 0.0
0.841, FRSpeedKPH, 0.0
0.843, TCTorqueMax, 3.392
0.843, TCLeftSlip, -0.999
0.843, TCRightSlip, -0.999
0.843, TCTorqueAdjustment, 0.0
0.849, ThrottlePercent, 0
0.849, BrakePercent, 0
0.849, FrontBrakePressure, 10
0.849, SteeringAngle, 101
0.849, BrakeWhileThrottle, 0
0.85, StateBatteryChargeHV, 16.7
0.85, StateBatteryHealthHV, 0.0
0.85, StateBatteryPowerHV, 331.90000000000003
0.85, TempCellMax, 156.0
0.85, TempCellMin, 55.0
0.85, StateBMS, Wait_System_Up
0.85, HighestTempThermistor, 0
0.874, VoltageCellMuxSelect, 18
0.874, VoltageCell55, 3.3684000000000003
0.874, VoltageCell56, 3.3704
0.874, VoltageCell57, 3.3442000000000003
0.874, VCU_wheelSpeed_RL, 0.0
0.874, VCU_wheelSpeed_RR, 0.0
0.876, RLSpeedKPH, 0.0
0.876, RRSpeedKPH, 0.0
0.876, FLSpeedKPH, 0.0
0.876, FRSpeedKPH, 0.0
0.877, AdjustedVoltageCellMuxSelect, 18
0.877, AdjustedVoltageCell55, 3.3683
0.877, AdjustedVoltageCell56, 3.3703000000000003
0.877, AdjustedVoltageCell57, 3.3428
0.878, TCTorqueMax, 3.392
0.878, TCLeftSlip, -0.999
0.878, TCRightSlip, -0.999
0.878, TCTorqueAdjustment, 0.0
0.879, TempChannelMuxSelect, 18
0.879, TempChannel55, 36.099999999999994
0.879, TempChannel56, 36.09
0.879, TempChannel57, 36.09
0.899, ThrottlePercent, 0
0.899, BrakePercent, 0
0.899, FrontBrakePressure, 10
0.899, SteeringAngle, 102
0.899, BrakeWhileThrottle, 0
0.909, VCU_wheelSpeed_RL, 0.0
0.909, VCU_wheelSpeed_RR, 0.0
0.911, RLSpeedKPH, 0.0
0.911, RRSpeedKPH, 0.0
0.911, FLSpeedKPH, 0.0
0.911, FRSpeedKPH, 0.0
0.913, TCTorqueMax, 3.392
0.913, TCLeftSlip, -0.999
0.913, TCRightSlip, -0.999
0.913, TCTorqueAdjustment, 0.0
0.924, VoltageCellMuxSelect, 19
0.924, VoltageCell58, 3.512
0.924, VoltageCell59, 3.4775
0.924, VoltageCell60, 3.4838
0.925, PDU_Heartbeat_dummydata, 0
0.926, ChannelCurrentRadiator, 0.001
0.926, ChannelCurrentAccFan, 0.0
0.926, ChannelCurrentPump1, 0.0
0.926, ChannelCurrentPump2, 0.0
0.926, ChannelCurrentBMU, 0.031
0.926, ChannelCurrentCDU, 0.005
0.926, ChannelCurrentTCU, 0.051000000000000004
0.926, ChannelCurrentWSB, 0.043000000000000003
0.926, ChannelCurrentBrakeLight, 0.001
0.926, ChannelCurrentInverter, 0.0
0.927, AdjustedVoltageCellMuxSelect, 19
0.927, AdjustedVoltageCell58, 3.5132000000000003
0.927, AdjustedVoltageCell59, 3.4775
0.927, AdjustedVoltageCell60, 3.4837000000000002
0.927, CarStateIsLV, -1
0.927, CarStateIsEM, 0
0.927, CarStateIsHV, 0
0.929, TempChannelMuxSelect, 19
0.929, TempChannel58, 36.09
0.929, TempChannel59, 36.09
0.929, TempChannel60, 36.09
0.935, DCU_Heartbeat_dummydata, 0
0.944, VCU_wheelSpeed_RL, 0.0
0.944, VCU_wheelSpeed_RR, 0.0
0.946, RLSpeedKPH, 0.0
0.946, RRSpeedKPH, 0.0
0.946, FLSpeedKPH, 0.0
0.946, FRSpeedKPH, 0.0
0.948, TCTorqueMax, 3.392
0.948, TCLeftSlip, -0.999
0.948, TCRightSlip, -0.999
0.948, TCTorqueAdjustment, 0.0
0.949, ThrottlePercent, 0
0.949, BrakePercent, 0
0.949, FrontBrakePressure, 10
0.949, SteeringAngle, 102
0.949, BrakeWhileThrottle, 0
0.95, StateBatteryChargeHV, 16.7
0.95, StateBatteryHealthHV, 0.0
0.95, StateBatteryPowerHV, 331.90000000000003
0.95, TempCellMax, 156.0
0.95, TempCellMin, 55.0
0.95, StateBMS, Wait_System_Up
0.95, HighestTempThermistor, 0
0.974, BMU_Heartbeat_dummydata, 0
0.974, BrakePressureBMU, 486.0
0.974, FanPeriod, 0
0.976, VoltageCellMuxSelect, 20
0.976, VoltageCell61, 3.2108000000000003
0.976, VoltageCell62, 3.1975000000000002
0.976, VoltageCell63, 3.2004
0.977, AdjustedVoltageCellMuxSelect, 20
0.977, AdjustedVoltageCell61, 3.2101
0.977, AdjustedVoltageCell62, 3.1974
0.977, AdjustedVoltageCell63, 3.2004
0.979, VCU_wheelSpeed_RL, 0.0
0.979, VCU_wheelSpeed_RR, 0.0
0.979, TempChannelMuxSelect, 20
0.979, TempChannel61, 36.09
0.979, TempChannel62, 36.09
0.979, TempChannel63, 36.09
0.981, RLSpeedKPH, 0.0
0.981, RRSpeedKPH, 0.0
0.981, FLSpeedKPH, 0.0
0.981, FRSpeedKPH, 0.0
0.983, TCTorqueMax, 3.392
0.983, TCLeftSlip, -0.999
0.983, TCRightSlip, -0.999
0.983, TCTorqueAdjustment, 0.0
0.999, VCU_Heartbeat_dummydata, 0
1.009, ThrottlePercent, 0
1.009, BrakePercent, 0
1.009, FrontBrakePressure, 10
1.009, SteeringAngle, 102
1.009, BrakeWhileThrottle, 0
1.014, VCU_wheelSpeed_RL, 0.0
1.014, VCU_wheelSpeed_RR, 0.0
1.016, RLSpeedKPH, 0.0
1.016, RRSpeedKPH, 0.0
1.016, FLSpeedKPH, 0.0
1.016, FRSpeedKPH, 0.0
1.018, TCTorqueMax, 3.392
1.018, TCLeftSlip, -0.999
1.018, TCRightSlip, -0.999
1.018, TCTorqueAdjustment, 0.0
1.024, VoltageCellMuxSelect, 21
1.024, VoltageCell64, 3.1937
1.024, VoltageCell65, 3.1944000000000004
1.024, VoltageCell66, 3.1944000000000004
1.025, VoltageBusLV, 11.09
1.025, CurrentBusLV, 0.39
1.025, PowerBusLV, 65535
1.027, AdjustedVoltageCellMuxSelect, 21
1.027, AdjustedVoltageCell64, 3.1937
1.027, AdjustedVoltageCell65, 3.1943
1.027, AdjustedVoltageCell66, 3.1943
1.029, TempChannelMuxSelect, 21
1.029, TempChannel64, 0.0
1.029, TempChannel65, 0.0
1.029, TempChannel66, 0.0
1.049, ThrottlePercent, 0
1.049, BrakePercent, 0
1.049, FrontBrakePressure, 10
1.049, SteeringAngle, 102
1.049, BrakeWhileThrottle, 0
1.049, VCU_wheelSpeed_RL, 0.0
1.049, VCU_wheelSpeed_RR, 0.0
1.05, StateBatteryChargeHV, 16.7
1.05, StateBatteryHealthHV, 0.0
1.05, StateBatteryPowerHV, 331.90000000000003
1.05, TempCellMax, 156.0
1.05, TempCellMin, 55.0
1.05, StateBMS, Wait_System_Up
1.05, HighestTempThermistor, 0
1.051, RLSpeedKPH, 0.0
1.051, RRSpeedKPH, 0.0
1.051, FLSpeedKPH, 0.0
1.051, FRSpeedKPH, 0.0
1.053, TCTorqueMax, 3.392
1.053, TCLeftSlip, -0.999
1.053, TCRightSlip, -0.999
1.053, TCTorqueAdjustment, 0.0
